"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USW00023062","DENVER STAPLETON, CO US","2020-06-21",,,"0.00","0.0","0.0",,"87","48","62",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-22",,,"0.04","0.0","0.0",,"82","55","55",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-23",,,"0.05","0.0","0.0",,"81","55","59",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-24",,,"0.00","0.0","0.0",,"86","59","61",,
"USW00023062","DENVER STAPLETON, CO US","2020-06-25",,,"0.03","0.0","0.0",,"93","59","65",,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-01",,,"0.05","1.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-09",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-12","    2","0.49",,,"1.5",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-19",,,"0.13",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-01-22",,,"0.10","2.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-17",,,"0.05","0.5",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-19",,,"0.00",,"0.0",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-20",,,"0.00",,"0.0",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-23",,,"0.55","7.0",,,,,,,"0.6"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-24",,,"0.00","0.0","1.5",,,,,"0.2",
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-02-28",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-03",,,"0.25","2.5",,,,,,,"0.3"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-04",,,"0.02","0.3","3.0",,,,,"0.3","0.0"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-07",,,"0.10",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-09",,,"0.00","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-13",,,"0.25","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-14",,,"0.72","6.0","6.0",,,,,"0.6","0.6"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-15",,,"0.00",,"2.0",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-23",,,"0.05","0.0","0.0",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-25",,,"0.02","0.0","0.0",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-28",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-29",,,"0.01","0.0","0.0",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-03-30",,,"0.33","1.5",,,,,,,"0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-11",,,"0.42","1.3","1.3",,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-13",,,"0.03","1.0",,,,,,,"0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-29",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-04-30",,,"0.10","0.8","0.8",,,,,"0.1","0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-01",,,"0.04",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-07",,,"0.10",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-08",,,"0.34",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-09",,,"0.48","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-10",,,"0.05","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-11",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-18",,,"0.06",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-20","    2","0.04",,,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-21",,,"0.75","3.0","3.0",,,,,"0.6","0.6"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-27",,,"0.61",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-28",,,"0.81",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-29",,,"0.12",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-30",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-05-31",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-06-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-06-03",,,"0.06",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-06-04",,,"0.05",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-06-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-01","   26","0.58",,,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-02",,,"0.04",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-03",,,"0.20",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-05",,,"0.40",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-08",,,"0.07",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-15","    7","0.14",,,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-21",,,"0.14",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-22",,,"0.01",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-25",,,"0.01",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-27",,,"0.01",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-29","    2","0.05",,,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-07-31",,,"0.03",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-01",,,"0.06",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-02",,,"0.03",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-08",,,"0.11",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-09",,,"0.01",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-12","    3","0.01",,,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-21",,,"0.03",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-22",,,"1.12",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-28",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-29",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-30",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-08-31",,,"0.03",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-22","   22","0.34",,,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-27",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-28",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-29",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-09-30",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-01",,,"0.03","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-02",,,"0.05","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-03",,,"0.03",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-11",,,"0.21","3.5",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-24",,,,"1.5",,,,,,,"0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-28",,,"0.31","7.5",,,,,,,"0.2"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-29",,,"0.10","2.0","8.0",,,,,,"0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-30",,,"0.30",,"10.0",,,,,"0.8",
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-10-31",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-09",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-11",,,"0.03","1.5",,,,,,,"0.0"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-24","    7","0.26",,,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-26",,,"0.46","7.5",,,,,,,"0.4"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-27",,,"0.15","2.0","8.0",,,,,"0.6","0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-28",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-29",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-11-30",,,"0.04","1.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-06",,,"0.07","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-09",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-11",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-25",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-26",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-28",,,"0.09","1.5","1.5",,,,,"0.1","0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-29",,,"0.10","1.5","3.0",,,,,"0.2","0.1"
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-30",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2019-12-31",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-01",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-02",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-03",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-04",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-05",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-07",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-08",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-09",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-10",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-11",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-13",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-17",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-18",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-19",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-20",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-21",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-22",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-23",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-01-24",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-04","   11","0.12",,,"3.0",,,,,"0.1",
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-05",,,"0.01","0.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-06",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-07",,,"0.33","4.0",,,,,,,"0.3"
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-08",,,"0.16","1.0",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-09",,,"0.03","1.0",,,,,,,"0.0"
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-10",,,"0.03",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-11",,,"0.18","2.0",,,,,,,"0.2"
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-12",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-13",,,"0.12","2.5",,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-14",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-15",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-16",,,"0.00",,,,,,,,
"US1CODN0183","DENVER 5.1 ENE, CO US","2020-02-17",,,"0.00","0.0",,,,,,,
